form,class,deixis,tam
ŋə̀-dɔ̀ɽðàt̪-ɔ́,ŋ,ventive,perfective
ŋə̀-dɔ̀ɽðàt̪-ɛ̀,ŋ,itive,dependent
ŋ-à-dɔ́ɽðàt̪-ɛ̀,ŋ,itive,perfective
ŋ-á-dɔ̀ɽðàt̪-ɔ́,ŋ,ventive,imperfective
ŋ-á-dɔ́ɽðàt̪-à,ŋ,itive,imperfective
ɲə̀-dɔ̀ɽðàt̪-à,ɲ,ventive,dependent
ɲə̀-dɔ̀ɽðàt̪-ɔ́,ɲ,ventive,perfective
ɲə̀-dɔ̀ɽðàt̪-ɛ̀,ɲ,itive,dependent
ɲ-à-dɔ́ɽðàt̪-ɛ̀,ɲ,itive,perfective
ɲ-á-dɔ̀ɽðàt̪-ɔ́,ɲ,ventive,imperfective
ɲ-á-dɔ́ɽðàt̪-à,ɲ,itive,imperfective
nə̀-dɔ̀ɽðàt̪-à,n,ventive,dependent
nə̀-dɔ̀ɽðàt̪-ɔ́,n,ventive,perfective
nə̀-dɔ̀ɽðàt̪-ɛ̀,n,itive,dependent
n-à-dɔ́ɽðàt̪-ɛ̀,n,itive,perfective
n-á-dɔ̀ɽðàt̪-ɔ́,n,ventive,imperfective
n-á-dɔ́ɽðàt̪-à,n,itive,imperfective
jə̀-dɔ̀ɽðàt̪-à,j,ventive,dependent
jə̀-dɔ̀ɽðàt̪-ɔ́,j,ventive,perfective
jə̀-dɔ̀ɽðàt̪-ɛ̀,j,itive,dependent
j-à-dɔ́ɽðàt̪-ɛ̀,j,itive,perfective
j-á-dɔ̀ɽðàt̪-ɔ́,j,ventive,imperfective
j-á-dɔ́ɽðàt̪-à,j,itive,imperfective
ðə̀-dɔ̀ɽðàt̪-à,ð,ventive,dependent
ðə̀-dɔ̀ɽðàt̪-ɔ́,ð,ventive,perfective
ðə̀-dɔ̀ɽðàt̪-ɛ̀,ð,itive,dependent
ðə́-dɔ́ɽðát̪-á,ð,unmarked,infinitive
ð-à-dɔ́ɽðàt̪-ɛ̀,ð,itive,perfective
ð-á-dɔ̀ɽðàt̪-ɔ́,ð,ventive,imperfective
ð-á-dɔ́ɽðàt̪-à,ð,itive,imperfective
kə̀-dɔ̀ɽðàt̪-à,g,ventive,dependent
kə̀-dɔ̀ɽðàt̪-ɔ́,g,ventive,perfective
kə̀-dɔ̀ɽðàt̪-ɛ̀,g,itive,dependent
k-à-dɔ́ɽðàt̪-ɛ̀,g,itive,perfective
k-á-dɔ̀ɽðàt̪-ɔ́,g,ventive,imperfective
k-á-dɔ́ɽðàt̪-à,g,itive,imperfective
t̪ə̀-dɔ̀ɽðàt̪-à,t̪,ventive,dependent
t̪ə̀-dɔ̀ɽðàt̪-ɔ́,t̪,ventive,perfective
t̪ə̀-dɔ̀ɽðàt̪-ɛ̀,t̪,itive,dependent
t̪-à-dɔ́ɽðàt̪-ɛ̀,t̪,itive,perfective
t̪-á-dɔ̀ɽðàt̪-ɔ́,t̪,ventive,imperfective
t̪-á-dɔ́ɽðàt̪-à,t̪,itive,imperfective
rn,unmarked,unmarked,unmarked
r̀n-á,unmarked,ventive,imperative
ŕn-ɔ́,unmarked,itive,imperative
rə̀-r̀n-à,r,ventive,dependent
rə̀-r̀n-ɔ́,r,ventive,perfective
rə̀-r̀n-ɛ̀,r,itive,dependent
r-à-ŕn-ɛ̀,r,itive,perfective
r-á-r̀n-ɔ́,r,ventive,imperfective
r-á-ŕn-à,r,itive,imperfective
lə̀-r̀n-à,l,ventive,dependent
lə̀-r̀n-ɔ́,l,ventive,perfective
lə̀-r̀n-ɛ̀,l,itive,dependent
l-à-ŕn-ɛ̀,l,itive,perfective
l-á-r̀n-ɔ́,l,ventive,imperfective
l-á-ŕn-à,l,itive,imperfective
ŋə̀-r̀n-à,ŋ,ventive,dependent
ŋə̀-r̀n-ɔ́,ŋ,ventive,perfective
ŋə̀-r̀n-ɛ̀,ŋ,itive,dependent
ŋ-à-ŕn-ɛ̀,ŋ,itive,perfective
ŋ-á-r̀n-ɔ́,ŋ,ventive,imperfective
ŋ-á-ŕn-à,ŋ,itive,imperfective
ɲə̀-r̀n-à,ɲ,ventive,dependent
ɲə̀-r̀n-ɔ́,ɲ,ventive,perfective
ɲə̀-r̀n-ɛ̀,ɲ,itive,dependent
ɲ-à-ŕn-ɛ̀,ɲ,itive,perfective
ɲ-á-r̀n-ɔ́,ɲ,ventive,imperfective
ɲ-á-ŕn-à,ɲ,itive,imperfective
nə̀-r̀n-à,n,ventive,dependent
nə̀-r̀n-ɔ́,n,ventive,perfective
nə̀-r̀n-ɛ̀,n,itive,dependent
n-à-ŕn-ɛ̀,n,itive,perfective
n-á-r̀n-ɔ́,n,ventive,imperfective
n-á-ŕn-à,n,itive,imperfective
jə̀-r̀n-à,j,ventive,dependent
jə̀-r̀n-ɔ́,j,ventive,perfective
jə̀-r̀n-ɛ̀,j,itive,dependent
j-à-ŕn-ɛ̀,j,itive,perfective
j-á-r̀n-ɔ́,j,ventive,imperfective
j-á-ŕn-à,j,itive,imperfective
ðə̀-r̀n-à,ð,ventive,dependent
ðə̀-r̀n-ɔ́,ð,ventive,perfective
ðə̀-r̀n-ɛ̀,ð,itive,dependent
ðə́-ŕn-á,ð,unmarked,infinitive
ð-à-ŕn-ɛ̀,ð,itive,perfective
ð-á-r̀n-ɔ́,ð,ventive,imperfective
ð-á-ŕn-à,ð,itive,imperfective
kə̀-r̀n-à,g,ventive,dependent
kə̀-r̀n-ɔ́,g,ventive,perfective
kə̀-r̀n-ɛ̀,g,itive,dependent
k-à-ŕn-ɛ̀,g,itive,perfective
k-á-r̀n-ɔ́,g,ventive,imperfective
k-á-ŕn-à,g,itive,imperfective
t̪ə̀-r̀n-à,t̪,ventive,dependent
t̪ə̀-r̀n-ɔ́,t̪,ventive,perfective
t̪ə̀-r̀n-ɛ̀,t̪,itive,dependent
t̪-à-ŕn-ɛ̀,t̪,itive,perfective
t̪-á-r̀n-ɔ́,t̪,ventive,imperfective
t̪-á-ŕn-à,t̪,itive,imperfective
ɽot̪,unmarked,unmarked,unmarked
ɽòt̪-á,unmarked,ventive,imperative
ɽót̪-ɔ́,unmarked,itive,imperative
rə̀-ɽòt̪-à,r,ventive,dependent
rə̀-ɽòt̪-ɔ́,r,ventive,perfective
rə̀-ɽòt̪-ɛ̀,r,itive,dependent
r-à-ɽót̪-ɛ̀,r,itive,perfective
r-á-ɽòt̪-ɔ́,r,ventive,imperfective
r-á-ɽót̪-à,r,itive,imperfective
lə̀-ɽòt̪-à,l,ventive,dependent
lə̀-ɽòt̪-ɔ́,l,ventive,perfective
lə̀-ɽòt̪-ɛ̀,l,itive,dependent
l-à-ɽót̪-ɛ̀,l,itive,perfective
l-á-ɽòt̪-ɔ́,l,ventive,imperfective
l-á-ɽót̪-à,l,itive,imperfective
ŋə̀-ɽòt̪-à,ŋ,ventive,dependent
ŋə̀-ɽòt̪-ɔ́,ŋ,ventive,perfective
ŋə̀-ɽòt̪-ɛ̀,ŋ,itive,dependent
ŋ-à-ɽót̪-ɛ̀,ŋ,itive,perfective
ŋ-á-ɽòt̪-ɔ́,ŋ,ventive,imperfective
ŋ-á-ɽót̪-à,ŋ,itive,imperfective
ɲə̀-ɽòt̪-à,ɲ,ventive,dependent
ɲə̀-ɽòt̪-ɔ́,ɲ,ventive,perfective
ɲə̀-ɽòt̪-ɛ̀,ɲ,itive,dependent
ɲ-à-ɽót̪-ɛ̀,ɲ,itive,perfective
ɲ-á-ɽòt̪-ɔ́,ɲ,ventive,imperfective
ɲ-á-ɽót̪-à,ɲ,itive,imperfective
nə̀-ɽòt̪-à,n,ventive,dependent
nə̀-ɽòt̪-ɔ́,n,ventive,perfective
nə̀-ɽòt̪-ɛ̀,n,itive,dependent
n-à-ɽót̪-ɛ̀,n,itive,perfective
n-á-ɽòt̪-ɔ́,n,ventive,imperfective
n-á-ɽót̪-à,n,itive,imperfective
jə̀-ɽòt̪-à,j,ventive,dependent
jə̀-ɽòt̪-ɔ́,j,ventive,perfective
jə̀-ɽòt̪-ɛ̀,j,itive,dependent
j-à-ɽót̪-ɛ̀,j,itive,perfective
j-á-ɽòt̪-ɔ́,j,ventive,imperfective
j-á-ɽót̪-à,j,itive,imperfective
ðə̀-ɽòt̪-à,ð,ventive,dependent
ðə̀-ɽòt̪-ɔ́,ð,ventive,perfective
ðə̀-ɽòt̪-ɛ̀,ð,itive,dependent
ðə́-ɽót̪-á,ð,unmarked,infinitive
ð-à-ɽót̪-ɛ̀,ð,itive,perfective
ð-á-ɽòt̪-ɔ́,ð,ventive,imperfective
ð-á-ɽót̪-à,ð,itive,imperfective
kə̀-ɽòt̪-à,g,ventive,dependent
kə̀-ɽòt̪-ɔ́,g,ventive,perfective
kə̀-ɽòt̪-ɛ̀,g,itive,dependent
k-à-ɽót̪-ɛ̀,g,itive,perfective
k-á-ɽòt̪-ɔ́,g,ventive,imperfective
k-á-ɽót̪-à,g,itive,imperfective
t̪ə̀-ɽòt̪-à,t̪,ventive,dependent
t̪ə̀-ɽòt̪-ɔ́,t̪,ventive,perfective
t̪ə̀-ɽòt̪-ɛ̀,t̪,itive,dependent
t̪-à-ɽót̪-ɛ̀,t̪,itive,perfective
t̪-á-ɽòt̪-ɔ́,t̪,ventive,imperfective
t̪-á-ɽót̪-à,t̪,itive,imperfective
kwɔt̪,unmarked,unmarked,unmarked
kwɔ̀t̪-á,unmarked,ventive,imperative
kwɔ́t̪-ɔ́,unmarked,itive,imperative
rə̀-kwɔ̀t̪-à,r,ventive,dependent
rə̀-kwɔ̀t̪-ɔ́,r,ventive,perfective
rə̀-kwɔ̀t̪-ɛ̀,r,itive,dependent
r-à-kwɔ́t̪-ɛ̀,r,itive,perfective
r-á-kwɔ̀t̪-ɔ́,r,ventive,imperfective
r-á-kwɔ́t̪-à,r,itive,imperfective
lə̀-kwɔ̀t̪-à,l,ventive,dependent
lə̀-kwɔ̀t̪-ɔ́,l,ventive,perfective
lə̀-kwɔ̀t̪-ɛ̀,l,itive,dependent
l-à-kwɔ́t̪-ɛ̀,l,itive,perfective
l-á-kwɔ̀t̪-ɔ́,l,ventive,imperfective
l-á-kwɔ́t̪-à,l,itive,imperfective
ŋə̀-kwɔ̀t̪-à,ŋ,ventive,dependent
ŋə̀-kwɔ̀t̪-ɔ́,ŋ,ventive,perfective
ŋə̀-kwɔ̀t̪-ɛ̀,ŋ,itive,dependent
ŋ-à-kwɔ́t̪-ɛ̀,ŋ,itive,perfective
ŋ-á-kwɔ̀t̪-ɔ́,ŋ,ventive,imperfective
ŋ-á-kwɔ́t̪-à,ŋ,itive,imperfective
ɲə̀-kwɔ̀t̪-à,ɲ,ventive,dependent
ɲə̀-kwɔ̀t̪-ɔ́,ɲ,ventive,perfective
ɲə̀-kwɔ̀t̪-ɛ̀,ɲ,itive,dependent
ɲ-à-kwɔ́t̪-ɛ̀,ɲ,itive,perfective
ɲ-á-kwɔ̀t̪-ɔ́,ɲ,ventive,imperfective
ɲ-á-kwɔ́t̪-à,ɲ,itive,imperfective
nə̀-kwɔ̀t̪-à,n,ventive,dependent
nə̀-kwɔ̀t̪-ɔ́,n,ventive,perfective
nə̀-kwɔ̀t̪-ɛ̀,n,itive,dependent
n-à-kwɔ́t̪-ɛ̀,n,itive,perfective
n-á-kwɔ̀t̪-ɔ́,n,ventive,imperfective
n-á-kwɔ́t̪-à,n,itive,imperfective
jə̀-kwɔ̀t̪-à,j,ventive,dependent
jə̀-kwɔ̀t̪-ɔ́,j,ventive,perfective
jə̀-kwɔ̀t̪-ɛ̀,j,itive,dependent
j-à-kwɔ́t̪-ɛ̀,j,itive,perfective
j-á-kwɔ̀t̪-ɔ́,j,ventive,imperfective
j-á-kwɔ́t̪-à,j,itive,imperfective
ðə̀-kwɔ̀t̪-à,ð,ventive,dependent
ðə̀-kwɔ̀t̪-ɔ́,ð,ventive,perfective
ðə̀-kwɔ̀t̪-ɛ̀,ð,itive,dependent
ðə́-kwɔ́t̪-á,ð,unmarked,infinitive
ð-à-kwɔ́t̪-ɛ̀,ð,itive,perfective
ð-á-kwɔ̀t̪-ɔ́,ð,ventive,imperfective
ð-á-kwɔ́t̪-à,ð,itive,imperfective
kə̀-kwɔ̀t̪-à,g,ventive,dependent
kə̀-kwɔ̀t̪-ɔ́,g,ventive,perfective
kə̀-kwɔ̀t̪-ɛ̀,g,itive,dependent
k-à-kwɔ́t̪-ɛ̀,g,itive,perfective
k-á-kwɔ̀t̪-ɔ́,g,ventive,imperfective
k-á-kwɔ́t̪-à,g,itive,imperfective
t̪ə̀-kwɔ̀t̪-à,t̪,ventive,dependent
t̪ə̀-kwɔ̀t̪-ɔ́,t̪,ventive,perfective
t̪ə̀-kwɔ̀t̪-ɛ̀,t̪,itive,dependent
t̪-à-kwɔ́t̪-ɛ̀,t̪,itive,perfective
t̪-á-kwɔ̀t̪-ɔ́,t̪,ventive,imperfective
t̪-á-kwɔ́t̪-à,t̪,itive,imperfective
kwɔð,unmarked,unmarked,unmarked
kwɔ̀ð-á,unmarked,ventive,imperative
kwɔ́ð-ɔ́,unmarked,itive,imperative
rə̀-kwɔ̀ð-à,r,ventive,dependent
rə̀-kwɔ̀ð-ɔ́,r,ventive,perfective
rə̀-kwɔ̀ð-ɛ̀,r,itive,dependent
r-à-kwɔ́ð-ɛ̀,r,itive,perfective
r-á-kwɔ̀ð-ɔ́,r,ventive,imperfective
r-á-kwɔ́ð-à,r,itive,imperfective
lə̀-kwɔ̀ð-à,l,ventive,dependent
lə̀-kwɔ̀ð-ɔ́,l,ventive,perfective
lə̀-kwɔ̀ð-ɛ̀,l,itive,dependent
l-à-kwɔ́ð-ɛ̀,l,itive,perfective
l-á-kwɔ̀ð-ɔ́,l,ventive,imperfective
l-á-kwɔ́ð-à,l,itive,imperfective
ŋə̀-kwɔ̀ð-à,ŋ,ventive,dependent
ŋə̀-kwɔ̀ð-ɔ́,ŋ,ventive,perfective
ŋə̀-kwɔ̀ð-ɛ̀,ŋ,itive,dependent
ŋ-à-kwɔ́ð-ɛ̀,ŋ,itive,perfective
ŋ-á-kwɔ̀ð-ɔ́,ŋ,ventive,imperfective
ŋ-á-kwɔ́ð-à,ŋ,itive,imperfective
ɲə̀-kwɔ̀ð-à,ɲ,ventive,dependent
ɲə̀-kwɔ̀ð-ɔ́,ɲ,ventive,perfective
ɲə̀-kwɔ̀ð-ɛ̀,ɲ,itive,dependent
ɲ-à-kwɔ́ð-ɛ̀,ɲ,itive,perfective
ɲ-á-kwɔ̀ð-ɔ́,ɲ,ventive,imperfective
ɲ-á-kwɔ́ð-à,ɲ,itive,imperfective
nə̀-kwɔ̀ð-à,n,ventive,dependent
nə̀-kwɔ̀ð-ɔ́,n,ventive,perfective
nə̀-kwɔ̀ð-ɛ̀,n,itive,dependent
n-à-kwɔ́ð-ɛ̀,n,itive,perfective
n-á-kwɔ̀ð-ɔ́,n,ventive,imperfective
n-á-kwɔ́ð-à,n,itive,imperfective
jə̀-kwɔ̀ð-à,j,ventive,dependent
jə̀-kwɔ̀ð-ɔ́,j,ventive,perfective
jə̀-kwɔ̀ð-ɛ̀,j,itive,dependent
j-à-kwɔ́ð-ɛ̀,j,itive,perfective
j-á-kwɔ̀ð-ɔ́,j,ventive,imperfective
j-á-kwɔ́ð-à,j,itive,imperfective
ðə̀-kwɔ̀ð-à,ð,ventive,dependent
ðə̀-kwɔ̀ð-ɔ́,ð,ventive,perfective
ðə̀-kwɔ̀ð-ɛ̀,ð,itive,dependent
ðə́-kwɔ́ð-á,ð,unmarked,infinitive
ð-à-kwɔ́ð-ɛ̀,ð,itive,perfective
ð-á-kwɔ̀ð-ɔ́,ð,ventive,imperfective
ð-á-kwɔ́ð-à,ð,itive,imperfective
kə̀-kwɔ̀ð-à,g,ventive,dependent
kə̀-kwɔ̀ð-ɔ́,g,ventive,perfective
kə̀-kwɔ̀ð-ɛ̀,g,itive,dependent
k-à-kwɔ́ð-ɛ̀,g,itive,perfective
k-á-kwɔ̀ð-ɔ́,g,ventive,imperfective
k-á-kwɔ́ð-à,g,itive,imperfective
t̪ə̀-kwɔ̀ð-à,t̪,ventive,dependent
t̪ə̀-kwɔ̀ð-ɔ́,t̪,ventive,perfective
t̪ə̀-kwɔ̀ð-ɛ̀,t̪,itive,dependent
t̪-à-kwɔ́ð-ɛ̀,t̪,itive,perfective
t̪-á-kwɔ̀ð-ɔ́,t̪,ventive,imperfective
t̪-á-kwɔ́ð-à,t̪,itive,imperfective
laŋ,unmarked,unmarked,unmarked
làŋ-á,unmarked,ventive,imperative
láŋ-ɔ́,unmarked,itive,imperative
rə̀-làŋ-à,r,ventive,dependent
rə̀-làŋ-ɔ́,r,ventive,perfective
rə̀-làŋ-ɛ̀,r,itive,dependent
r-à-láŋ-ɛ̀,r,itive,perfective
r-á-làŋ-ɔ́,r,ventive,imperfective
r-á-láŋ-à,r,itive,imperfective
lə̀-làŋ-à,l,ventive,dependent
lə̀-làŋ-ɔ́,l,ventive,perfective
lə̀-làŋ-ɛ̀,l,itive,dependent
l-à-láŋ-ɛ̀,l,itive,perfective
l-á-làŋ-ɔ́,l,ventive,imperfective
l-á-láŋ-à,l,itive,imperfective
ŋə̀-làŋ-à,ŋ,ventive,dependent
ŋə̀-làŋ-ɔ́,ŋ,ventive,perfective
ŋə̀-làŋ-ɛ̀,ŋ,itive,dependent
ŋ-à-láŋ-ɛ̀,ŋ,itive,perfective
ŋ-á-làŋ-ɔ́,ŋ,ventive,imperfective
ŋ-á-láŋ-à,ŋ,itive,imperfective
ɲə̀-làŋ-à,ɲ,ventive,dependent
ɲə̀-làŋ-ɔ́,ɲ,ventive,perfective
ɲə̀-làŋ-ɛ̀,ɲ,itive,dependent
ɲ-à-láŋ-ɛ̀,ɲ,itive,perfective
ɲ-á-làŋ-ɔ́,ɲ,ventive,imperfective
ɲ-á-láŋ-à,ɲ,itive,imperfective
nə̀-làŋ-à,n,ventive,dependent
nə̀-làŋ-ɔ́,n,ventive,perfective
nə̀-làŋ-ɛ̀,n,itive,dependent
n-à-láŋ-ɛ̀,n,itive,perfective
n-á-làŋ-ɔ́,n,ventive,imperfective
n-á-láŋ-à,n,itive,imperfective
jə̀-làŋ-à,j,ventive,dependent
jə̀-làŋ-ɔ́,j,ventive,perfective
jə̀-làŋ-ɛ̀,j,itive,dependent
j-à-láŋ-ɛ̀,j,itive,perfective
j-á-làŋ-ɔ́,j,ventive,imperfective
j-á-láŋ-à,j,itive,imperfective
ðə̀-làŋ-à,ð,ventive,dependent
ðə̀-làŋ-ɔ́,ð,ventive,perfective
ðə̀-làŋ-ɛ̀,ð,itive,dependent
ðə́-láŋ-á,ð,unmarked,infinitive
ð-à-láŋ-ɛ̀,ð,itive,perfective
ð-á-làŋ-ɔ́,ð,ventive,imperfective
ð-á-láŋ-à,ð,itive,imperfective
kə̀-làŋ-à,g,ventive,dependent
kə̀-làŋ-ɔ́,g,ventive,perfective
kə̀-làŋ-ɛ̀,g,itive,dependent
k-à-láŋ-ɛ̀,g,itive,perfective
k-á-làŋ-ɔ́,g,ventive,imperfective
k-á-láŋ-à,g,itive,imperfective
t̪ə̀-làŋ-à,t̪,ventive,dependent
t̪ə̀-làŋ-ɔ́,t̪,ventive,perfective
t̪ə̀-làŋ-ɛ̀,t̪,itive,dependent
t̪-à-láŋ-ɛ̀,t̪,itive,perfective
t̪-á-làŋ-ɔ́,t̪,ventive,imperfective
t̪-á-láŋ-à,t̪,itive,imperfective
ləŋ,unmarked,unmarked,unmarked
lə̀ŋ-á,unmarked,ventive,imperative
lə́ŋ-ɔ́,unmarked,itive,imperative
rə̀-lə̀ŋ-à,r,ventive,dependent
rə̀-lə̀ŋ-ɔ́,r,ventive,perfective
rə̀-lə̀ŋ-ɛ̀,r,itive,dependent
r-à-lə́ŋ-ɛ̀,r,itive,perfective
r-á-lə̀ŋ-ɔ́,r,ventive,imperfective
r-á-lə́ŋ-à,r,itive,imperfective
lə̀-lə̀ŋ-à,l,ventive,dependent
lə̀-lə̀ŋ-ɔ́,l,ventive,perfective
lə̀-lə̀ŋ-ɛ̀,l,itive,dependent
l-à-lə́ŋ-ɛ̀,l,itive,perfective
l-á-lə̀ŋ-ɔ́,l,ventive,imperfective
l-á-lə́ŋ-à,l,itive,imperfective
ŋə̀-lə̀ŋ-à,ŋ,ventive,dependent
ŋə̀-lə̀ŋ-ɔ́,ŋ,ventive,perfective
ŋə̀-lə̀ŋ-ɛ̀,ŋ,itive,dependent
ŋ-à-lə́ŋ-ɛ̀,ŋ,itive,perfective
ŋ-á-lə̀ŋ-ɔ́,ŋ,ventive,imperfective
ŋ-á-lə́ŋ-à,ŋ,itive,imperfective
ɲə̀-lə̀ŋ-à,ɲ,ventive,dependent
ɲə̀-lə̀ŋ-ɔ́,ɲ,ventive,perfective
ɲə̀-lə̀ŋ-ɛ̀,ɲ,itive,dependent
ɲ-à-lə́ŋ-ɛ̀,ɲ,itive,perfective
ɲ-á-lə̀ŋ-ɔ́,ɲ,ventive,imperfective
ɲ-á-lə́ŋ-à,ɲ,itive,imperfective
nə̀-lə̀ŋ-à,n,ventive,dependent
nə̀-lə̀ŋ-ɔ́,n,ventive,perfective
nə̀-lə̀ŋ-ɛ̀,n,itive,dependent
n-à-lə́ŋ-ɛ̀,n,itive,perfective
n-á-lə̀ŋ-ɔ́,n,ventive,imperfective
n-á-lə́ŋ-à,n,itive,imperfective
jə̀-lə̀ŋ-à,j,ventive,dependent
jə̀-lə̀ŋ-ɔ́,j,ventive,perfective
jə̀-lə̀ŋ-ɛ̀,j,itive,dependent
j-à-lə́ŋ-ɛ̀,j,itive,perfective
j-á-lə̀ŋ-ɔ́,j,ventive,imperfective
j-á-lə́ŋ-à,j,itive,imperfective
ðə̀-lə̀ŋ-à,ð,ventive,dependent
ðə̀-lə̀ŋ-ɔ́,ð,ventive,perfective
ðə̀-lə̀ŋ-ɛ̀,ð,itive,dependent
ðə́-lə́ŋ-á,ð,unmarked,infinitive
ð-à-lə́ŋ-ɛ̀,ð,itive,perfective
ð-á-lə̀ŋ-ɔ́,ð,ventive,imperfective
ð-á-lə́ŋ-à,ð,itive,imperfective
kə̀-lə̀ŋ-à,g,ventive,dependent
kə̀-lə̀ŋ-ɔ́,g,ventive,perfective
kə̀-lə̀ŋ-ɛ̀,g,itive,dependent
k-à-lə́ŋ-ɛ̀,g,itive,perfective
k-á-lə̀ŋ-ɔ́,g,ventive,imperfective
k-á-lə́ŋ-à,g,itive,imperfective
t̪ə̀-lə̀ŋ-à,t̪,ventive,dependent
t̪ə̀-lə̀ŋ-ɔ́,t̪,ventive,perfective
t̪ə̀-lə̀ŋ-ɛ̀,t̪,itive,dependent
t̪-à-lə́ŋ-ɛ̀,t̪,itive,perfective
t̪-á-lə̀ŋ-ɔ́,t̪,ventive,imperfective
t̪-á-lə́ŋ-à,t̪,itive,imperfective
ŋat̪,unmarked,unmarked,unmarked
ŋàt̪-á,unmarked,ventive,imperative
ŋát̪-ɔ́,unmarked,itive,imperative
rə̀-ŋàt̪-à,r,ventive,dependent
rə̀-ŋàt̪-ɔ́,r,ventive,perfective
rə̀-ŋàt̪-ɛ̀,r,itive,dependent
r-à-ŋát̪-ɛ̀,r,itive,perfective
r-á-ŋàt̪-ɔ́,r,ventive,imperfective
r-á-ŋát̪-à,r,itive,imperfective
lə̀-ŋàt̪-à,l,ventive,dependent
lə̀-ŋàt̪-ɔ́,l,ventive,perfective
lə̀-ŋàt̪-ɛ̀,l,itive,dependent
l-à-ŋát̪-ɛ̀,l,itive,perfective
l-á-ŋàt̪-ɔ́,l,ventive,imperfective
l-á-ŋát̪-à,l,itive,imperfective
ŋə̀-ŋàt̪-à,ŋ,ventive,dependent
ŋə̀-ŋàt̪-ɔ́,ŋ,ventive,perfective
ŋə̀-ŋàt̪-ɛ̀,ŋ,itive,dependent
ŋ-à-ŋát̪-ɛ̀,ŋ,itive,perfective
ŋ-á-ŋàt̪-ɔ́,ŋ,ventive,imperfective
ŋ-á-ŋát̪-à,ŋ,itive,imperfective
ɲə̀-ŋàt̪-à,ɲ,ventive,dependent
ɲə̀-ŋàt̪-ɔ́,ɲ,ventive,perfective
ɲə̀-ŋàt̪-ɛ̀,ɲ,itive,dependent
ɲ-à-ŋát̪-ɛ̀,ɲ,itive,perfective
ɲ-á-ŋàt̪-ɔ́,ɲ,ventive,imperfective
ɲ-á-ŋát̪-à,ɲ,itive,imperfective
nə̀-ŋàt̪-à,n,ventive,dependent
nə̀-ŋàt̪-ɔ́,n,ventive,perfective
nə̀-ŋàt̪-ɛ̀,n,itive,dependent
n-à-ŋát̪-ɛ̀,n,itive,perfective
n-á-ŋàt̪-ɔ́,n,ventive,imperfective
n-á-ŋát̪-à,n,itive,imperfective
jə̀-ŋàt̪-à,j,ventive,dependent
jə̀-ŋàt̪-ɔ́,j,ventive,perfective
jə̀-ŋàt̪-ɛ̀,j,itive,dependent
j-à-ŋát̪-ɛ̀,j,itive,perfective
j-á-ŋàt̪-ɔ́,j,ventive,imperfective
j-á-ŋát̪-à,j,itive,imperfective
ðə̀-ŋàt̪-à,ð,ventive,dependent
ðə̀-ŋàt̪-ɔ́,ð,ventive,perfective
ðə̀-ŋàt̪-ɛ̀,ð,itive,dependent
ðə́-ŋát̪-á,ð,unmarked,infinitive
ð-à-ŋát̪-ɛ̀,ð,itive,perfective
ð-á-ŋàt̪-ɔ́,ð,ventive,imperfective
ð-á-ŋát̪-à,ð,itive,imperfective
kə̀-ŋàt̪-à,g,ventive,dependent
kə̀-ŋàt̪-ɔ́,g,ventive,perfective
kə̀-ŋàt̪-ɛ̀,g,itive,dependent
k-à-ŋát̪-ɛ̀,g,itive,perfective
k-á-ŋàt̪-ɔ́,g,ventive,imperfective
k-á-ŋát̪-à,g,itive,imperfective
t̪ə̀-ŋàt̪-à,t̪,ventive,dependent
t̪ə̀-ŋàt̪-ɔ́,t̪,ventive,perfective
t̪ə̀-ŋàt̪-ɛ̀,t̪,itive,dependent
t̪-à-ŋát̪-ɛ̀,t̪,itive,perfective
t̪-á-ŋàt̪-ɔ́,t̪,ventive,imperfective
t̪-á-ŋát̪-à,t̪,itive,imperfective
ɔbəð,unmarked,unmarked,unmarked
ɔ̀bə̀ð-á,unmarked,ventive,imperative
ɔ́bə́ð-ɔ́,unmarked,itive,imperative
r-ɔ̀bə̀ð-à,r,ventive,dependent
r-ɔ̀bə̀ð-ɔ́,r,ventive,perfective
r-ɔ̀bə̀ð-ɛ̀,r,itive,dependent
r-à-ɔ́bə̀ð-ɛ̀,r,itive,perfective
r-á-ɔ̀bə̀ð-ɔ́,r,ventive,imperfective
r-á-ɔ́bə̀ð-à,r,itive,imperfective
l-ɔ̀bə̀ð-à,l,ventive,dependent
l-ɔ̀bə̀ð-ɔ́,l,ventive,perfective
l-ɔ̀bə̀ð-ɛ̀,l,itive,dependent
l-à-ɔ́bə̀ð-ɛ̀,l,itive,perfective
l-á-ɔ̀bə̀ð-ɔ́,l,ventive,imperfective
l-á-ɔ́bə̀ð-à,l,itive,imperfective
ŋ-ɔ̀bə̀ð-à,ŋ,ventive,dependent
ŋ-ɔ̀bə̀ð-ɔ́,ŋ,ventive,perfective
ŋ-ɔ̀bə̀ð-ɛ̀,ŋ,itive,dependent
ŋ-à-ɔ́bə̀ð-ɛ̀,ŋ,itive,perfective
ŋ-á-ɔ̀bə̀ð-ɔ́,ŋ,ventive,imperfective
ŋ-á-ɔ́bə̀ð-à,ŋ,itive,imperfective
ɲ-ɔ̀bə̀ð-à,ɲ,ventive,dependent
ɲ-ɔ̀bə̀ð-ɔ́,ɲ,ventive,perfective
ɲ-ɔ̀bə̀ð-ɛ̀,ɲ,itive,dependent
